project_id,reporting_month,anomaly_type,reason,method,anomaly_score
618365,2026-07,expenditure_progress_divergence,Expenditure 0.00 below expected 425.93 for progress 85.67%,rule_based,
618366,2025-12,expenditure_progress_divergence,Expenditure 0.00 below expected 168.17 for progress 38.0%,rule_based,
618366,2026-01,expenditure_progress_divergence,Expenditure 0.00 below expected 168.17 for progress 38.0%,rule_based,
618366,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 216.84 for progress 49.0%,rule_based,
618366,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 224.06 for progress 50.63%,rule_based,
618366,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 241.89 for progress 54.66%,rule_based,
618366,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 258.89 for progress 58.5%,rule_based,
618366,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 258.89 for progress 58.5%,rule_based,
618366,2026-07,expenditure_progress_divergence,Expenditure 0.00 below expected 258.89 for progress 58.5%,rule_based,
618413,2025-12,expenditure_progress_divergence,Expenditure 0.00 below expected 151.26 for progress 76.0%,rule_based,
618413,2026-01,expenditure_progress_divergence,Expenditure 0.00 below expected 151.26 for progress 76.0%,rule_based,
618413,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 171.16 for progress 86.0%,rule_based,
618413,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 180.47 for progress 90.68%,rule_based,
618413,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 185.82 for progress 93.37%,rule_based,
618413,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 185.82 for progress 93.37%,rule_based,
618413,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 190.30 for progress 95.62%,rule_based,
618414,2026-01,expenditure_progress_divergence,Expenditure 47.41 below expected 209.40 for progress 81.0%,rule_based,
618414,2026-01,unusual_progress_velocity,Unusually fast progress: 81.0% in one month,rule_based,
618414,2026-02,expenditure_progress_divergence,Expenditure 55.31 below expected 230.08 for progress 89.0%,rule_based,
618414,2026-02,unusual_progress_velocity,Unusually fast progress: 89.0% in one month,rule_based,
618414,2026-03,expenditure_progress_divergence,Expenditure 60.72 below expected 240.76 for progress 93.13%,rule_based,
618414,2026-03,unusual_progress_velocity,Unusually fast progress: 93.1% in one month,rule_based,
618414,2026-04,expenditure_progress_divergence,Expenditure 60.72 below expected 249.55 for progress 96.53%,rule_based,
618414,2026-04,unusual_progress_velocity,Unusually fast progress: 96.5% in one month,rule_based,
618414,2026-05,expenditure_progress_divergence,Expenditure 65.15 below expected 249.55 for progress 96.53%,rule_based,
618414,2026-05,unusual_progress_velocity,Unusually fast progress: 96.5% in one month,rule_based,
618414,2026-06,unusual_progress_velocity,Unusually fast progress: 96.5% in one month,rule_based,
618414,2026-07,unusual_progress_velocity,Unusually fast progress: 96.5% in one month,rule_based,
618422,2026-02,expenditure_progress_divergence,Expenditure 10.18 below expected 153.64 for progress 95.0%,rule_based,
618422,2026-02,unusual_progress_velocity,Unusually fast progress: 95.0% in one month,rule_based,
618422,2026-03,expenditure_progress_divergence,Expenditure 14.12 below expected 160.92 for progress 99.5%,rule_based,
618422,2026-03,unusual_progress_velocity,Unusually fast progress: 99.5% in one month,rule_based,
618422,2026-04,expenditure_progress_divergence,Expenditure 14.12 below expected 160.92 for progress 99.5%,rule_based,
618422,2026-04,unusual_progress_velocity,Unusually fast progress: 99.5% in one month,rule_based,
618422,2026-05,expenditure_progress_divergence,Expenditure 14.12 below expected 160.92 for progress 99.5%,rule_based,
618422,2026-05,unusual_progress_velocity,Unusually fast progress: 99.5% in one month,rule_based,
618422,2026-06,unusual_progress_velocity,Unusually fast progress: 99.8% in one month,rule_based,
618422,2026-07,unusual_progress_velocity,Unusually fast progress: 99.8% in one month,rule_based,
618423,2026-01,expenditure_progress_divergence,Expenditure 25.25 below expected 205.00 for progress 95.0%,rule_based,
618423,2026-01,unusual_progress_velocity,Unusually fast progress: 95.0% in one month,rule_based,
618423,2026-01,expenditure_progress_divergence,Expenditure 25.25 below expected 205.00 for progress 95.0%,rule_based,
618423,2026-01,unusual_progress_velocity,Unusually fast progress: 95.0% in one month,rule_based,
618423,2026-02,expenditure_progress_divergence,Expenditure 28.16 below expected 213.63 for progress 99.0%,rule_based,
618423,2026-02,unusual_progress_velocity,Unusually fast progress: 99.0% in one month,rule_based,
618423,2026-02,expenditure_progress_divergence,Expenditure 28.16 below expected 213.63 for progress 99.0%,rule_based,
618423,2026-02,unusual_progress_velocity,Unusually fast progress: 99.0% in one month,rule_based,
618423,2026-03,expenditure_progress_divergence,Expenditure 28.64 below expected 215.79 for progress 100.0%,rule_based,
618423,2026-03,unusual_progress_velocity,Unusually fast progress: 100.0% in one month,rule_based,
618423,2026-03,expenditure_progress_divergence,Expenditure 28.64 below expected 215.79 for progress 100.0%,rule_based,
618423,2026-03,unusual_progress_velocity,Unusually fast progress: 100.0% in one month,rule_based,
618423,2026-04,expenditure_progress_divergence,Expenditure 28.64 below expected 215.79 for progress 100.0%,rule_based,
618423,2026-04,unusual_progress_velocity,Unusually fast progress: 100.0% in one month,rule_based,
618423,2026-04,expenditure_progress_divergence,Expenditure 28.64 below expected 215.79 for progress 100.0%,rule_based,
618423,2026-04,unusual_progress_velocity,Unusually fast progress: 100.0% in one month,rule_based,
618423,2026-05,expenditure_progress_divergence,Expenditure 28.71 below expected 215.79 for progress 100.0%,rule_based,
618423,2026-05,unusual_progress_velocity,Unusually fast progress: 100.0% in one month,rule_based,
618423,2026-05,expenditure_progress_divergence,Expenditure 28.71 below expected 215.79 for progress 100.0%,rule_based,
618423,2026-05,unusual_progress_velocity,Unusually fast progress: 100.0% in one month,rule_based,
618423,2026-06,unusual_progress_velocity,Unusually fast progress: 100.0% in one month,rule_based,
618423,2026-06,unusual_progress_velocity,Unusually fast progress: 100.0% in one month,rule_based,
618423,2026-07,unusual_progress_velocity,Unusually fast progress: 100.0% in one month,rule_based,
618423,2026-07,unusual_progress_velocity,Unusually fast progress: 100.0% in one month,rule_based,
619059,2026-01,expenditure_progress_divergence,Expenditure 65.60 below expected 210.59 for progress 65.0%,rule_based,
619059,2026-02,expenditure_progress_divergence,Expenditure 65.89 below expected 226.79 for progress 70.0%,rule_based,
619059,2026-03,expenditure_progress_divergence,Expenditure 70.46 below expected 243.15 for progress 75.05%,rule_based,
619059,2026-04,expenditure_progress_divergence,Expenditure 70.46 below expected 243.15 for progress 75.05%,rule_based,
619059,2026-05,expenditure_progress_divergence,Expenditure 70.48 below expected 243.15 for progress 75.05%,rule_based,
617898,2026-02,expenditure_progress_divergence,Expenditure 0.07 exceeds expected 0.00 for progress 0.0%,rule_based,
617898,2026-03,expenditure_progress_divergence,Expenditure 0.10 exceeds expected 0.00 for progress 0.0%,rule_based,
617898,2026-04,expenditure_progress_divergence,Expenditure 0.10 exceeds expected 0.00 for progress 0.0%,rule_based,
617898,2026-05,expenditure_progress_divergence,Expenditure 0.10 exceeds expected 0.00 for progress 0.0%,rule_based,
617898,2026-06,expenditure_progress_divergence,Expenditure 0.32 exceeds expected 0.00 for progress 0.0%,rule_based,
617898,2026-07,expenditure_progress_divergence,Expenditure 0.32 exceeds expected 0.00 for progress 0.0%,rule_based,
617899,2025-12,expenditure_progress_divergence,Expenditure 47.79 below expected 286.25 for progress 45.0%,rule_based,
617899,2026-01,expenditure_progress_divergence,Expenditure 47.79 below expected 292.61 for progress 46.0%,rule_based,
617899,2026-02,expenditure_progress_divergence,Expenditure 107.54 below expected 356.22 for progress 56.0%,rule_based,
617902,2026-02,expenditure_progress_divergence,Expenditure 7.84 below expected 20.27 for progress 12.0%,rule_based,
617902,2026-03,expenditure_progress_divergence,Expenditure 7.84 below expected 35.48 for progress 21.0%,rule_based,
617902,2026-04,expenditure_progress_divergence,Expenditure 7.84 below expected 35.48 for progress 21.0%,rule_based,
617902,2026-05,expenditure_progress_divergence,Expenditure 7.96 below expected 59.13 for progress 35.0%,rule_based,
617902,2026-06,expenditure_progress_divergence,Expenditure 10.62 below expected 59.13 for progress 35.0%,rule_based,
617902,2026-07,expenditure_progress_divergence,Expenditure 11.13 below expected 64.20 for progress 38.0%,rule_based,
617904,2025-12,expenditure_progress_divergence,Expenditure 6.09 exceeds expected 0.00 for progress 0.0%,rule_based,
617904,2026-01,expenditure_progress_divergence,Expenditure 6.09 below expected 95.51 for progress 40.0%,rule_based,
617904,2026-01,unusual_progress_velocity,Unusually fast progress: 40.0% in one month,rule_based,
617904,2026-02,expenditure_progress_divergence,Expenditure 36.44 below expected 95.51 for progress 40.0%,rule_based,
617904,2026-02,unusual_progress_velocity,Unusually fast progress: 40.0% in one month,rule_based,
617904,2026-03,expenditure_progress_divergence,Expenditure 6.09 below expected 131.33 for progress 55.0%,rule_based,
617904,2026-03,unusual_progress_velocity,Unusually fast progress: 55.0% in one month,rule_based,
617904,2026-04,expenditure_progress_divergence,Expenditure 6.09 below expected 131.33 for progress 55.0%,rule_based,
617904,2026-04,unusual_progress_velocity,Unusually fast progress: 55.0% in one month,rule_based,
617904,2026-05,expenditure_progress_divergence,Expenditure 6.09 below expected 131.33 for progress 55.0%,rule_based,
617904,2026-05,unusual_progress_velocity,Unusually fast progress: 55.0% in one month,rule_based,
617904,2026-06,expenditure_progress_divergence,Expenditure 6.79 below expected 131.33 for progress 55.0%,rule_based,
617904,2026-06,unusual_progress_velocity,Unusually fast progress: 55.0% in one month,rule_based,
617904,2026-07,expenditure_progress_divergence,Expenditure 6.79 below expected 131.33 for progress 55.0%,rule_based,
617904,2026-07,unusual_progress_velocity,Unusually fast progress: 55.0% in one month,rule_based,
617905,2025-12,expenditure_progress_divergence,Expenditure 65.83 below expected 226.86 for progress 70.0%,rule_based,
617905,2026-01,expenditure_progress_divergence,Expenditure 65.83 below expected 226.86 for progress 70.0%,rule_based,
617905,2026-02,expenditure_progress_divergence,Expenditure 84.57 below expected 226.86 for progress 70.0%,rule_based,
617905,2026-03,expenditure_progress_divergence,Expenditure 84.57 below expected 227.15 for progress 70.09%,rule_based,
617905,2026-04,expenditure_progress_divergence,Expenditure 84.57 below expected 227.15 for progress 70.09%,rule_based,
617905,2026-05,expenditure_progress_divergence,Expenditure 84.57 below expected 227.15 for progress 70.09%,rule_based,
617905,2026-06,expenditure_progress_divergence,Expenditure 88.48 below expected 227.15 for progress 70.09%,rule_based,
617905,2026-07,expenditure_progress_divergence,Expenditure 88.48 below expected 252.79 for progress 78.0%,rule_based,
617920,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 15.35 for progress 3.0%,rule_based,
617920,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 15.35 for progress 3.0%,rule_based,
617920,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 15.35 for progress 3.0%,rule_based,
617920,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 15.35 for progress 3.0%,rule_based,
617920,2026-07,expenditure_progress_divergence,Expenditure 7.64 below expected 15.35 for progress 3.0%,rule_based,
617921,2025-12,expenditure_progress_divergence,Expenditure 99.63 below expected 249.90 for progress 50.0%,rule_based,
617921,2026-01,expenditure_progress_divergence,Expenditure 99.63 below expected 249.90 for progress 50.0%,rule_based,
617921,2026-03,expenditure_progress_divergence,Expenditure 129.74 below expected 303.12 for progress 60.65%,rule_based,
617921,2026-04,expenditure_progress_divergence,Expenditure 129.74 below expected 303.12 for progress 60.65%,rule_based,
617921,2026-05,expenditure_progress_divergence,Expenditure 129.74 below expected 303.12 for progress 60.65%,rule_based,
617921,2026-06,expenditure_progress_divergence,Expenditure 131.36 below expected 303.12 for progress 60.65%,rule_based,
617921,2026-07,expenditure_progress_divergence,Expenditure 131.36 below expected 329.86 for progress 66.0%,rule_based,
617922,2026-03,expenditure_progress_divergence,Expenditure 52.43 below expected 123.29 for progress 21.0%,rule_based,
617922,2026-04,expenditure_progress_divergence,Expenditure 52.43 below expected 123.29 for progress 21.0%,rule_based,
617922,2026-05,expenditure_progress_divergence,Expenditure 52.48 below expected 135.03 for progress 23.0%,rule_based,
617922,2026-06,expenditure_progress_divergence,Expenditure 52.51 below expected 135.03 for progress 23.0%,rule_based,
617922,2026-07,expenditure_progress_divergence,Expenditure 52.58 below expected 146.78 for progress 25.0%,rule_based,
617923,2026-01,expenditure_progress_divergence,Expenditure 2.65 below expected 23.40 for progress 15.0%,rule_based,
617924,2025-12,expenditure_progress_divergence,Expenditure 78.14 below expected 204.22 for progress 68.0%,rule_based,
617924,2026-01,expenditure_progress_divergence,Expenditure 78.14 below expected 270.30 for progress 90.0%,rule_based,
617924,2026-01,unusual_progress_velocity,Unusually fast progress: 22.0% in one month,rule_based,
617924,2026-03,expenditure_progress_divergence,Expenditure 82.33 below expected 300.33 for progress 100.0%,rule_based,
617924,2026-03,unusual_progress_velocity,Unusually fast progress: 32.0% in one month,rule_based,
617924,2026-04,expenditure_progress_divergence,Expenditure 82.33 below expected 300.33 for progress 100.0%,rule_based,
617924,2026-04,unusual_progress_velocity,Unusually fast progress: 32.0% in one month,rule_based,
617924,2026-05,expenditure_progress_divergence,Expenditure 82.33 below expected 300.33 for progress 100.0%,rule_based,
617924,2026-05,unusual_progress_velocity,Unusually fast progress: 32.0% in one month,rule_based,
617925,2026-01,expenditure_progress_divergence,Expenditure 33.61 below expected 94.49 for progress 60.0%,rule_based,
617925,2026-01,unusual_progress_velocity,Unusually fast progress: 25.0% in one month,rule_based,
617925,2026-03,expenditure_progress_divergence,Expenditure 33.61 below expected 129.14 for progress 82.0%,rule_based,
617925,2026-03,unusual_progress_velocity,Unusually fast progress: 47.0% in one month,rule_based,
617925,2026-04,expenditure_progress_divergence,Expenditure 33.61 below expected 129.14 for progress 82.0%,rule_based,
617925,2026-04,unusual_progress_velocity,Unusually fast progress: 47.0% in one month,rule_based,
617925,2026-05,expenditure_progress_divergence,Expenditure 33.61 below expected 129.14 for progress 82.0%,rule_based,
617925,2026-05,unusual_progress_velocity,Unusually fast progress: 47.0% in one month,rule_based,
617925,2026-06,expenditure_progress_divergence,Expenditure 33.67 below expected 144.89 for progress 92.0%,rule_based,
617925,2026-06,unusual_progress_velocity,Unusually fast progress: 57.0% in one month,rule_based,
617925,2026-07,expenditure_progress_divergence,Expenditure 33.69 below expected 144.89 for progress 92.0%,rule_based,
617925,2026-07,unusual_progress_velocity,Unusually fast progress: 57.0% in one month,rule_based,
617930,2025-12,expenditure_progress_divergence,Expenditure 30.46 below expected 68.93 for progress 35.0%,rule_based,
617930,2026-01,expenditure_progress_divergence,Expenditure 30.46 below expected 68.93 for progress 35.0%,rule_based,
617930,2026-03,expenditure_progress_divergence,Expenditure 51.15 below expected 147.70 for progress 75.0%,rule_based,
617930,2026-03,unusual_progress_velocity,Unusually fast progress: 40.0% in one month,rule_based,
617930,2026-04,expenditure_progress_divergence,Expenditure 51.16 below expected 147.70 for progress 75.0%,rule_based,
617930,2026-04,unusual_progress_velocity,Unusually fast progress: 40.0% in one month,rule_based,
617930,2026-05,expenditure_progress_divergence,Expenditure 51.17 below expected 147.70 for progress 75.0%,rule_based,
617930,2026-05,unusual_progress_velocity,Unusually fast progress: 40.0% in one month,rule_based,
617930,2026-06,expenditure_progress_divergence,Expenditure 59.54 below expected 137.86 for progress 70.0%,rule_based,
617930,2026-06,unusual_progress_velocity,Unusually fast progress: 35.0% in one month,rule_based,
617930,2026-07,expenditure_progress_divergence,Expenditure 59.55 below expected 137.86 for progress 70.0%,rule_based,
617930,2026-07,unusual_progress_velocity,Unusually fast progress: 35.0% in one month,rule_based,
618003,2025-12,expenditure_progress_divergence,Expenditure 22.32 exceeds expected 0.00 for progress 0.0%,rule_based,
618003,2026-01,expenditure_progress_divergence,Expenditure 22.32 below expected 69.52 for progress 45.0%,rule_based,
618003,2026-01,unusual_progress_velocity,Unusually fast progress: 45.0% in one month,rule_based,
618003,2026-03,expenditure_progress_divergence,Expenditure 22.32 below expected 111.23 for progress 72.0%,rule_based,
618003,2026-03,unusual_progress_velocity,Unusually fast progress: 72.0% in one month,rule_based,
618003,2026-04,expenditure_progress_divergence,Expenditure 22.32 below expected 111.23 for progress 72.0%,rule_based,
618003,2026-04,unusual_progress_velocity,Unusually fast progress: 72.0% in one month,rule_based,
618003,2026-05,expenditure_progress_divergence,Expenditure 22.32 below expected 111.23 for progress 72.0%,rule_based,
618003,2026-05,unusual_progress_velocity,Unusually fast progress: 72.0% in one month,rule_based,
618003,2026-06,expenditure_progress_divergence,Expenditure 25.17 below expected 139.04 for progress 90.0%,rule_based,
618003,2026-06,unusual_progress_velocity,Unusually fast progress: 90.0% in one month,rule_based,
618003,2026-07,expenditure_progress_divergence,Expenditure 25.17 below expected 139.04 for progress 90.0%,rule_based,
618003,2026-07,unusual_progress_velocity,Unusually fast progress: 90.0% in one month,rule_based,
618012,2025-12,expenditure_progress_divergence,Expenditure 42.70 below expected 111.91 for progress 60.0%,rule_based,
618012,2026-01,expenditure_progress_divergence,Expenditure 42.70 below expected 111.91 for progress 60.0%,rule_based,
618012,2026-03,expenditure_progress_divergence,Expenditure 42.83 below expected 111.91 for progress 60.0%,rule_based,
618012,2026-04,expenditure_progress_divergence,Expenditure 42.83 below expected 111.91 for progress 60.0%,rule_based,
618012,2026-05,expenditure_progress_divergence,Expenditure 42.93 below expected 111.91 for progress 60.0%,rule_based,
618012,2026-06,expenditure_progress_divergence,Expenditure 46.39 below expected 111.91 for progress 60.0%,rule_based,
618012,2026-07,expenditure_progress_divergence,Expenditure 46.39 below expected 111.91 for progress 60.0%,rule_based,
618079,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 25.90 for progress 15.0%,rule_based,
618079,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 25.90 for progress 15.0%,rule_based,
618079,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 25.90 for progress 15.0%,rule_based,
618079,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 25.90 for progress 15.0%,rule_based,
618079,2026-07,expenditure_progress_divergence,Expenditure 0.00 below expected 25.90 for progress 15.0%,rule_based,
618122,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 34.85 for progress 20.25%,rule_based,
618122,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 34.85 for progress 20.25%,rule_based,
618122,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 55.07 for progress 32.0%,rule_based,
618122,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 55.07 for progress 32.0%,rule_based,
618122,2026-07,expenditure_progress_divergence,Expenditure 7.42 below expected 58.51 for progress 34.0%,rule_based,
618523,2025-12,expenditure_progress_divergence,Expenditure 231.14 below expected 1269.29 for progress 91.0%,rule_based,
618523,2026-01,expenditure_progress_divergence,Expenditure 231.31 below expected 1269.29 for progress 91.0%,rule_based,
618523,2026-03,expenditure_progress_divergence,Expenditure 495.58 below expected 1273.75 for progress 91.32%,rule_based,
618523,2026-04,expenditure_progress_divergence,Expenditure 538.51 below expected 1273.75 for progress 91.32%,rule_based,
618523,2026-05,expenditure_progress_divergence,Expenditure 586.54 below expected 1273.75 for progress 91.32%,rule_based,
618592,2026-01,expenditure_progress_divergence,Expenditure 10.72 below expected 22.04 for progress 9.0%,rule_based,
618592,2026-03,expenditure_progress_divergence,Expenditure 16.35 below expected 39.40 for progress 16.09%,rule_based,
618677,2025-12,expenditure_progress_divergence,Expenditure 881.05 below expected 1765.01 for progress 92.0%,rule_based,
618678,2025-12,expenditure_progress_divergence,Expenditure 762.26 below expected 1602.73 for progress 98.0%,rule_based,
618705,2026-04,expenditure_progress_divergence,Expenditure 153.23 exceeds expected 14.60 for progress 1.5%,rule_based,
618705,2026-05,expenditure_progress_divergence,Expenditure 165.17 exceeds expected 19.46 for progress 2.0%,rule_based,
618705,2026-06,expenditure_progress_divergence,Expenditure 238.15 exceeds expected 40.87 for progress 4.2%,rule_based,
618705,2026-07,expenditure_progress_divergence,Expenditure 241.06 exceeds expected 52.55 for progress 5.4%,rule_based,
618819,2025-12,expenditure_progress_divergence,Expenditure 89.36 below expected 198.78 for progress 99.0%,rule_based,
618819,2026-01,expenditure_progress_divergence,Expenditure 89.36 below expected 198.78 for progress 99.0%,rule_based,
618819,2026-02,expenditure_progress_divergence,Expenditure 89.36 below expected 198.78 for progress 99.0%,rule_based,
618819,2026-03,expenditure_progress_divergence,Expenditure 89.36 below expected 198.78 for progress 99.0%,rule_based,
618819,2026-04,expenditure_progress_divergence,Expenditure 89.36 below expected 198.78 for progress 99.0%,rule_based,
618819,2026-05,expenditure_progress_divergence,Expenditure 89.36 below expected 198.78 for progress 99.0%,rule_based,
618820,2025-12,expenditure_progress_divergence,Expenditure 344.24 below expected 760.23 for progress 81.0%,rule_based,
618820,2026-01,expenditure_progress_divergence,Expenditure 344.27 below expected 797.77 for progress 85.0%,rule_based,
618820,2026-02,expenditure_progress_divergence,Expenditure 344.31 below expected 854.08 for progress 91.0%,rule_based,
618820,2026-03,expenditure_progress_divergence,Expenditure 344.31 below expected 854.08 for progress 91.0%,rule_based,
618820,2026-04,expenditure_progress_divergence,Expenditure 383.65 below expected 854.08 for progress 91.0%,rule_based,
618820,2026-05,expenditure_progress_divergence,Expenditure 390.01 below expected 854.08 for progress 91.0%,rule_based,
618820,2026-06,expenditure_progress_divergence,Expenditure 390.03 below expected 861.59 for progress 91.8%,rule_based,
618820,2026-07,expenditure_progress_divergence,Expenditure 395.96 below expected 863.65 for progress 92.02%,rule_based,
618821,2025-12,expenditure_progress_divergence,Expenditure 363.82 below expected 788.83 for progress 83.0%,rule_based,
618821,2026-01,expenditure_progress_divergence,Expenditure 366.33 below expected 855.36 for progress 90.0%,rule_based,
618821,2026-02,expenditure_progress_divergence,Expenditure 403.51 below expected 864.86 for progress 91.0%,rule_based,
618821,2026-03,expenditure_progress_divergence,Expenditure 403.51 below expected 864.86 for progress 91.0%,rule_based,
618821,2026-04,expenditure_progress_divergence,Expenditure 412.89 below expected 864.86 for progress 91.0%,rule_based,
618821,2026-05,expenditure_progress_divergence,Expenditure 421.58 below expected 864.86 for progress 91.0%,rule_based,
618821,2026-06,expenditure_progress_divergence,Expenditure 421.60 below expected 864.86 for progress 91.0%,rule_based,
618821,2026-07,expenditure_progress_divergence,Expenditure 424.45 below expected 933.48 for progress 98.22%,rule_based,
618822,2026-02,expenditure_progress_divergence,Expenditure 362.18 below expected 799.89 for progress 92.0%,rule_based,
618822,2026-03,expenditure_progress_divergence,Expenditure 362.18 below expected 802.50 for progress 92.3%,rule_based,
618822,2026-04,expenditure_progress_divergence,Expenditure 365.01 below expected 802.50 for progress 92.3%,rule_based,
618822,2026-05,expenditure_progress_divergence,Expenditure 365.06 below expected 802.50 for progress 92.3%,rule_based,
618822,2026-06,expenditure_progress_divergence,Expenditure 398.91 below expected 802.50 for progress 92.3%,rule_based,
618822,2026-07,expenditure_progress_divergence,Expenditure 398.91 below expected 841.19 for progress 96.75%,rule_based,
618908,2025-12,expenditure_progress_divergence,Expenditure 61.82 exceeds expected 0.00 for progress 0.0%,rule_based,
618908,2026-01,expenditure_progress_divergence,Expenditure 61.82 exceeds expected 39.40 for progress 38.0%,rule_based,
618908,2026-01,unusual_progress_velocity,Unusually fast progress: 38.0% in one month,rule_based,
618908,2026-02,expenditure_progress_divergence,Expenditure 61.82 exceeds expected 39.40 for progress 38.0%,rule_based,
618908,2026-02,unusual_progress_velocity,Unusually fast progress: 38.0% in one month,rule_based,
618908,2026-03,expenditure_progress_divergence,Expenditure 61.82 exceeds expected 39.40 for progress 38.0%,rule_based,
618908,2026-03,unusual_progress_velocity,Unusually fast progress: 38.0% in one month,rule_based,
618908,2026-04,expenditure_progress_divergence,Expenditure 73.59 exceeds expected 39.40 for progress 38.0%,rule_based,
618908,2026-04,unusual_progress_velocity,Unusually fast progress: 38.0% in one month,rule_based,
618908,2026-05,expenditure_progress_divergence,Expenditure 73.59 exceeds expected 39.40 for progress 38.0%,rule_based,
618908,2026-05,unusual_progress_velocity,Unusually fast progress: 38.0% in one month,rule_based,
618908,2026-06,expenditure_progress_divergence,Expenditure 73.59 exceeds expected 39.40 for progress 38.0%,rule_based,
618908,2026-06,unusual_progress_velocity,Unusually fast progress: 38.0% in one month,rule_based,
618908,2026-07,expenditure_progress_divergence,Expenditure 73.76 exceeds expected 39.40 for progress 38.0%,rule_based,
618908,2026-07,unusual_progress_velocity,Unusually fast progress: 38.0% in one month,rule_based,
618913,2025-12,expenditure_progress_divergence,Expenditure 114.77 below expected 605.73 for progress 96.0%,rule_based,
618913,2026-01,expenditure_progress_divergence,Expenditure 114.77 below expected 605.73 for progress 96.0%,rule_based,
618913,2026-02,expenditure_progress_divergence,Expenditure 114.77 below expected 605.73 for progress 96.0%,rule_based,
618913,2026-03,expenditure_progress_divergence,Expenditure 114.77 below expected 609.01 for progress 96.52%,rule_based,
618913,2026-04,expenditure_progress_divergence,Expenditure 114.77 below expected 609.01 for progress 96.52%,rule_based,
618913,2026-05,expenditure_progress_divergence,Expenditure 114.77 below expected 609.01 for progress 96.52%,rule_based,
619075,2026-01,expenditure_progress_divergence,Expenditure 0.26 below expected 613.90 for progress 97.0%,rule_based,
619075,2026-02,expenditure_progress_divergence,Expenditure 0.22 below expected 613.90 for progress 97.0%,rule_based,
619075,2026-03,expenditure_progress_divergence,Expenditure 2.07 below expected 616.94 for progress 97.48%,rule_based,
619075,2026-04,expenditure_progress_divergence,Expenditure 52.23 below expected 616.94 for progress 97.48%,rule_based,
619075,2026-05,expenditure_progress_divergence,Expenditure 52.23 below expected 616.94 for progress 97.48%,rule_based,
619109,2026-01,expenditure_progress_divergence,Expenditure 512.78 below expected 1346.94 for progress 98.0%,rule_based,
619109,2026-02,expenditure_progress_divergence,Expenditure 560.92 below expected 1360.69 for progress 99.0%,rule_based,
619109,2026-03,expenditure_progress_divergence,Expenditure 560.92 below expected 1368.93 for progress 99.6%,rule_based,
619109,2026-04,expenditure_progress_divergence,Expenditure 645.61 below expected 1370.31 for progress 99.7%,rule_based,
619109,2026-05,expenditure_progress_divergence,Expenditure 641.61 below expected 1370.31 for progress 99.7%,rule_based,
619118,2026-01,expenditure_progress_divergence,Expenditure 31.20 below expected 2606.58 for progress 99.0%,rule_based,
619118,2026-02,expenditure_progress_divergence,Expenditure 1194.08 below expected 2606.58 for progress 99.0%,rule_based,
619118,2026-03,expenditure_progress_divergence,Expenditure 1194.08 below expected 2632.38 for progress 99.98%,rule_based,
619118,2026-04,expenditure_progress_divergence,Expenditure 1194.15 below expected 2632.38 for progress 99.98%,rule_based,
619118,2026-05,expenditure_progress_divergence,Expenditure 1199.04 below expected 2632.38 for progress 99.98%,rule_based,
619119,2026-01,expenditure_progress_divergence,Expenditure 16.03 below expected 1166.53 for progress 99.0%,rule_based,
619119,2026-02,expenditure_progress_divergence,Expenditure 497.62 below expected 1166.53 for progress 99.0%,rule_based,
619119,2026-03,expenditure_progress_divergence,Expenditure 497.62 below expected 1166.53 for progress 99.0%,rule_based,
619119,2026-04,expenditure_progress_divergence,Expenditure 512.79 below expected 1166.53 for progress 99.0%,rule_based,
619119,2026-05,expenditure_progress_divergence,Expenditure 513.53 below expected 1166.53 for progress 99.0%,rule_based,
619157,2026-01,expenditure_progress_divergence,Expenditure 188.53 below expected 802.60 for progress 99.0%,rule_based,
619157,2026-02,expenditure_progress_divergence,Expenditure 190.60 below expected 802.60 for progress 99.0%,rule_based,
619157,2026-03,expenditure_progress_divergence,Expenditure 397.12 below expected 802.60 for progress 99.0%,rule_based,
619158,2026-01,expenditure_progress_divergence,Expenditure 336.11 below expected 780.54 for progress 86.0%,rule_based,
619158,2026-02,expenditure_progress_divergence,Expenditure 336.11 below expected 780.54 for progress 86.0%,rule_based,
