project_id,observation_count,reporting_month,project_name,agency,project_code,ministry,sector,state,approval_date,original_completion_date,revised_completion_date,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,source_file,source_page,extraction_timestamp
611970,13,2025-09,Samlaya Timba Road 54 km,PCE/WR,611970,,,Gujarat,02/2023,03/2030,03/2030,670.17,670.17,102.0,12.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.906346
611970,13,2025-10,Samlaya Timba Road 54 km,PCE/WR,611970,,,Gujarat,02/2023,03/2030,03/2030,670.17,670.17,44.8,12.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.645941
611970,13,2025-11,Samlaya Timba Road 54 km,PCE/WR,611970,,,Gujarat,02/2023,03/2030,03/2030,670.17,670.17,45.02,12.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.383849
611971,13,2025-07,Samni Jambusar 24 km,PCE/WR,611971,,,Gujarat,05/2022,03/2030,,350.0,349.93,87.0,32.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.825360
611971,13,2025-08,Samni Jambusar 24 km,PCE/WR,611971,,,Gujarat,05/2022,03/2030,03/2030,350.0,349.93,87.0,31.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.656131
611971,13,2025-09,Samni Jambusar 24 km,PCE/WR,611971,,,Gujarat,05/2022,03/2030,03/2030,350.0,349.93,87.0,31.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.906469
611971,13,2025-10,Samni Jambusar 24 km,PCE/WR,611971,,,Gujarat,05/2022,03/2030,03/2030,350.0,349.93,67.73,31.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.646066
611971,13,2025-11,Samni Jambusar 24 km,PCE/WR,611971,,,Gujarat,05/2022,03/2030,03/2030,350.0,349.93,67.73,31.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.383988
611974,13,2025-07,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,PCE/WR,611974,,,Gujarat,08/2023,12/2026,,1430.0,1430.0,0.0,0.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.825976
611974,13,2025-08,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,PCE/WR,611974,,,Gujarat,08/2023,12/2026,,1430.0,1430.0,0.0,0.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.656513
611974,13,2025-09,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,PCE/WR,611974,,,Gujarat,08/2023,12/2026,,1430.0,1430.0,0.0,0.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.906607
611974,13,2025-10,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,Western Railway (WR) - II,611974,,,Gujarat,08/2023,12/2026,06/2027,1430.0,1430.0,220.11,20.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.646207
611974,13,2025-11,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,Western Railway (WR) - II,611974,,,Gujarat,08/2023,12/2026,06/2027,1430.0,1430.0,230.24,21.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.384135
611977,12,2025-07,Dahod Creation of Infrastructure facilities for 9000 HP Electric locomotives Manufacturing at,PCE/WR,611977,,,Gujarat,02/2023,02/2025,,487.0,487.0,108.69,0.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.826135
611977,12,2025-08,Dahod Creation of Infrastructure facilities for 9000 HP Electric locomotives Manufacturing at,PCE/WR,611977,,,Gujarat,02/2023,02/2025,,487.0,487.0,108.69,0.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.656660
611977,12,2025-09,Dahod Creation of Infrastructure facilities for 9000 HP Electric locomotives Manufacturing at,PCE/WR,611977,,,Gujarat,05/2022,02/2025,,487.0,487.0,108.69,0.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.906758
611977,12,2025-10,Dahod Creation of Infrastructure facilities for 9000 HP Electric locomotives Manufacturing at,PCE/WR,611977,,,Gujarat,05/2022,02/2025,,487.0,487.0,108.69,0.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.646397
611977,12,2025-11,Dahod Creation of Infrastructure facilities for 9000 HP Electric locomotives Manufacturing at,PCE/WR,611977,,,Gujarat,05/2022,02/2025,,487.0,487.0,108.69,0.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.384291
611978,12,2025-07,Dahod Rolling Stock Workshop Provision of Infrastructure for CBS at,PCE/WR,611978,,,Gujarat,03/2023,03/2025,,158.0,158.0,47.31,0.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.826261
611978,12,2025-08,Dahod Rolling Stock Workshop Provision of Infrastructure for CBS at,PCE/WR,611978,,,Gujarat,03/2023,03/2025,,158.0,158.0,47.31,0.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.656800
611978,12,2025-09,Dahod Rolling Stock Workshop Provision of Infrastructure for CBS at,PCE/WR,611978,,,Gujarat,11/2022,03/2025,,158.0,158.0,47.31,0.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.906898
611978,12,2025-10,Dahod Rolling Stock Workshop Provision of Infrastructure for CBS at,PCE/WR,611978,,,Gujarat,11/2022,03/2025,,158.0,158.0,47.31,0.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.646554
611978,12,2025-11,Dahod Rolling Stock Workshop Provision of Infrastructure for CBS at,PCE/WR,611978,,,Gujarat,11/2022,03/2025,,158.0,158.0,47.31,0.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.384553
611979,12,2025-07,Sabarmati Setting up of Maintenance Facilities for Train Sets Phase ii,PCE/WR,611979,,,Gujarat,04/2023,06/2025,,250.0,250.0,0.0,0.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.826404
611979,12,2025-08,Sabarmati Setting up of Maintenance Facilities for Train Sets Phase ii,PCE/WR,611979,,,Gujarat,04/2023,06/2025,,250.0,250.0,0.0,0.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.656932
611979,12,2025-09,Sabarmati Setting up of Maintenance Facilities for Train Sets Phase ii,PCE/WR,611979,,,Gujarat,01/2023,06/2025,,250.0,250.0,0.0,0.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.907026
611979,12,2025-10,Sabarmati Setting up of Maintenance Facilities for Train Sets Phase ii,PCE/WR,611979,,,Gujarat,01/2023,06/2025,,250.0,250.0,0.0,0.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.646700
611979,12,2025-11,Sabarmati Setting up of Maintenance Facilities for Train Sets Phase ii,Western Railway (WR) - II,611979,,,Gujarat,01/2023,06/2025,03/2026,250.0,250.0,103.21,60.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.384662
612072,13,2025-07,4th LINE BETWEEN BAREJADI NANDEJ-SANAND-AHMEDABAD BYPASS,Western Railway,612072,,,Gujarat,02/2023,03/2027,,961.67,961.67,132.63,16.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.826549
612072,13,2025-08,4th LINE BETWEEN BAREJADI NANDEJ-SANAND-AHMEDABAD BYPASS,Western Railway,612072,,,Gujarat,02/2023,03/2027,03/2027,961.67,961.67,327.53,17.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.657157
612072,13,2025-09,4th LINE BETWEEN BAREJADI NANDEJ-SANAND-AHMEDABAD BYPASS,Western Railway,612072,,,Gujarat,02/2023,03/2027,03/2027,961.67,961.67,333.21,17.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.907150
612072,13,2025-10,4th LINE BETWEEN BAREJADI NANDEJ-SANAND-AHMEDABAD BYPASS,Western Railway (WR) - II,612072,,,Gujarat,02/2023,03/2027,07/2028,961.67,961.67,335.93,17.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.646842
612072,13,2025-11,4th LINE BETWEEN BAREJADI NANDEJ-SANAND-AHMEDABAD BYPASS,Western Railway (WR) - II,612072,,,Gujarat,02/2023,03/2027,07/2028,961.67,961.67,359.61,18.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.384746
613786,12,2025-07,"Redevelopment of Ahmedabad railway station and associated infrastructure on engineering, procurement and construction mode",Ministry of Railways,613786,,,Gujarat,11/2023,03/2028,,2379.0,2379.0,607.69,15.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.826713
613786,12,2025-08,"Redevelopment of Ahmedabad railway station and associated infrastructure on engineering, procurement and construction mode",Ministry of Railways,613786,,,Gujarat,01/2023,03/2028,,2379.0,2379.0,656.84,16.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.657656
613786,12,2025-09,"Redevelopment of Ahmedabad railway station and associated infrastructure on engineering, procurement and construction mode",Rail Land Development Authority,613786,,,Gujarat,01/2023,03/2028,,2379.0,2379.0,682.86,18.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.907298
613786,12,2025-10,"Redevelopment of Ahmedabad railway station and associated infrastructure on engineering, procurement and construction mode",Rail Land Development Authority,613786,,,Gujarat,01/2023,03/2028,,2379.0,2379.0,726.91,19.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.646989
613786,12,2025-11,"Redevelopment of Ahmedabad railway station and associated infrastructure on engineering, procurement and construction mode",Rail Land Development Authority,613786,,,Gujarat,01/2023,03/2028,,2379.0,2379.0,753.62,22.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.384838
705458,13,2025-07,Miyagam-Karjan-Dabhoi-Samlaya [GC],Western Railway [WR] - II,705458,,,Gujarat,01/2017,03/2021,,844.0,1600.0,693.0,68.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.826860
705458,13,2025-08,Miyagam-Karjan-Dabhoi-Samlaya [GC],Western Railway [WR] - II,705458,,,Gujarat,01/2017,03/2021,12/2026,483.88,844.1,620.98,41.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.657838
705458,13,2025-09,Miyagam-Karjan-Dabhoi-Samlaya [GC],Western Railway [WR] - II,705458,,,Gujarat,01/2017,03/2021,12/2026,483.88,1039.13,621.37,41.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.907440
705458,13,2025-10,Miyagam-Karjan-Dabhoi-Samlaya [GC],Western Railway [WR] - II,705458,,,Gujarat,01/2017,03/2021,12/2026,483.88,1039.13,621.53,41.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.647120
705458,13,2025-11,Miyagam-Karjan-Dabhoi-Samlaya [GC],Western Railway [WR] - II,705458,,,Gujarat,01/2017,03/2021,12/2026,483.88,1039.13,621.61,41.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.384915
706757,12,2025-07,Modasa-Shamlaji Road Railway Line Project,SECR,706757,,,Gujarat,04/2008,03/2025,,262.0,262.0,203.0,58.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.826992
706757,12,2025-08,Modasa-Shamlaji Road Railway Line Project,SECR,706757,,,Gujarat,09/2012,03/2025,03/2027,262.0,262.0,203.0,58.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.658162
706757,12,2025-09,Modasa-Shamlaji Road Railway Line Project,SECR,706757,,,Gujarat,09/2012,03/2025,03/2027,262.0,262.0,203.0,58.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.907571
706757,12,2025-10,Modasa-Shamlaji Road Railway Line Project,Western Railway (WR) - II,706757,,,Gujarat,09/2012,03/2025,03/2027,262.0,262.0,337.45,62.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.647249
706757,12,2025-11,Modasa-Shamlaji Road Railway Line Project,Western Railway (WR) - II,706757,,,Gujarat,09/2012,03/2025,03/2027,262.0,262.0,337.67,63.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.384994
706763,13,2025-07,Rajkot - Kanalus Doubling Project [111.2 Kms],Western Railway [WR] - II,706763,,,Gujarat,12/2021,10/2026,,1080.58,1080.58,731.0,72.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.827136
706763,13,2025-08,Rajkot - Kanalus Doubling Project [111.2 Kms],Western Railway [WR] - II,706763,,,Gujarat,10/2021,10/2026,10/2026,1080.58,1080.58,787.69,76.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.658329
706763,13,2025-09,Rajkot - Kanalus Doubling Project [111.2 Kms],Western Railway [WR] - II,706763,,,Gujarat,10/2021,10/2026,10/2026,1080.58,1080.58,787.69,76.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.907721
706763,13,2025-10,Rajkot - Kanalus Doubling Project [111.2 Kms],Western Railway (WR) - II,706763,,,Gujarat,10/2021,10/2026,10/2026,1080.58,1080.58,822.77,77.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.647420
706763,13,2025-11,Rajkot - Kanalus Doubling Project [111.2 Kms],Western Railway (WR) - II,706763,,,Gujarat,10/2021,10/2026,10/2026,1080.58,1080.58,829.85,80.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.385071
709812,13,2025-07,NADIAD-PETLAD [37.26 KM],WR,709812,,,Gujarat,,06/2030,,461.91,461.91,75.0,7.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.827254
709812,13,2025-08,NADIAD-PETLAD [37.26 KM],Railway,709812,,,Gujarat,,06/2030,06/2030,461.91,461.91,75.0,7.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.659287
709812,13,2025-09,NADIAD-PETLAD [37.26 KM],Railway,709812,,,Gujarat,05/2022,06/2030,06/2030,461.91,461.91,75.0,7.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.907866
709812,13,2025-10,NADIAD-PETLAD [37.26 KM],Railway,709812,,,Gujarat,05/2022,06/2030,06/2030,461.91,461.91,92.88,7.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.647548
709812,13,2025-11,NADIAD-PETLAD [37.26 KM],Railway,709812,,,Gujarat,05/2022,06/2030,06/2030,461.91,461.91,93.31,8.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.385146
709813,13,2025-07,NEW BG LINE INTERSECTION [5 NOS] BETWEEN GERATPUR-SANAND & BOTAD-AHMEDABAD [16.51 KM] [PB#29/NR/202,SECR,709813,,,Gujarat,,10/2027,,437.21,437.21,43.0,15.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.827611
709813,13,2025-08,NEW BG LINE INTERSECTION [5 NOS] BETWEEN GERATPUR-SANAND & BOTAD-AHMEDABAD [16.51 KM] [PB#29/NR/202,SECR,709813,,,Gujarat,,10/2027,10/2027,437.21,437.21,43.0,15.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.660249
709813,13,2025-09,NEW BG LINE INTERSECTION [5 NOS] BETWEEN GERATPUR-SANAND & BOTAD-AHMEDABAD [16.51 KM] [PB#29/NR/202,SECR,709813,,,Gujarat,10/2022,10/2027,10/2027,437.21,437.21,43.0,15.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.908034
709813,13,2025-10,NEW BG LINE INTERSECTION [5 NOS] BETWEEN GERATPUR-SANAND & BOTAD-AHMEDABAD [16.51 KM],Western Railway (WR) - II,709813,,,Gujarat,10/2022,06/2028,10/2027,437.21,437.21,19.06,17.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.647685
709813,13,2025-11,NEW BG LINE INTERSECTION [5 NOS] BETWEEN GERATPUR-SANAND & BOTAD-AHMEDABAD [16.51 KM],Western Railway (WR) - II,709813,,,Gujarat,10/2022,06/2028,10/2027,437.21,437.21,19.37,18.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.385287
611884,13,2025-07,Bhiwani - Dobh Bahali Doubling Project [42.30 Km],North Western Railway [NWR],611884,,,Haryana,02/2023,02/2028,,471.0,471.0,187.33,57.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.827758
611884,13,2025-08,Bhiwani - Dobh Bahali Doubling Project [42.30 Km],North Western Railway [NWR],611884,,,Haryana,02/2023,02/2028,02/2028,471.0,471.0,191.39,59.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.660431
611884,13,2025-09,Bhiwani - Dobh Bahali Doubling Project [42.30 Km],North Western Railway [NWR],611884,,,Haryana,02/2023,02/2028,02/2028,471.0,471.0,208.84,65.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.908221
611884,13,2025-10,Bhiwani - Dobh Bahali Doubling Project [42.30 Km],North Western Railway [NWR],611884,,,Haryana,02/2023,02/2028,02/2028,471.0,471.0,215.11,65.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.647836
611884,13,2025-11,Bhiwani - Dobh Bahali Doubling Project [42.30 Km],North Western Railway [NWR],611884,,,Haryana,02/2023,02/2028,02/2028,471.0,471.0,219.67,66.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.385417
617372,11,2025-09,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,East Central Railway [ECR] - I,617372,Ministry of Railways,Railways,Jharkhand,11/2022,12/2025,,349.22,,,,FlashReport_September_2025_page36_table1.csv,36,2026-08-28T21:13:53.771895
617372,11,2025-10,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,East Central Railway [ECR] - I,617372,,,Jharkhand,11/2022,12/2025,,349.22,349.22,106.11,70.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.647981
617372,11,2025-11,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,East Central Railway [ECR] - I,617372,,,Jharkhand,11/2022,12/2025,,349.22,349.22,108.89,70.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.385551
617832,10,2025-11,Koderma-Arigada Doubling 133.38 Km of East Central Railway,East Central Railway [ECR] - I,617832,Ministry of Railways,Railways,Jharkhand,06/2025,12/2029,,2887.11,,,,FlashReport_November_2025_page36_table1.csv,36,2026-08-28T21:13:53.210773
705765,13,2025-07,Gomoh - Flyover for DN trains,East Central Railway [ECR] - II,705765,,,Jharkhand,01/2018,03/2026,,686.0,686.0,536.04,59.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.827896
705765,13,2025-08,Gomoh - Flyover for DN trains,East Central Railway [ECR] - I,705765,,,Jharkhand,01/2018,03/2026,03/2026,686.0,686.0,538.66,59.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.660585
705765,13,2025-09,Gomoh - Flyover for DN trains,East Central Railway [ECR] - I,705765,,,Jharkhand,01/2018,03/2026,03/2026,686.0,686.0,546.05,59.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.908550
705765,13,2025-10,Gomoh - Flyover for DN trains,East Central Railway [ECR] - I,705765,,,Jharkhand,01/2018,03/2026,03/2026,686.0,686.0,574.14,59.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.648117
705765,13,2025-11,Gomoh - Flyover for DN trains,East Central Railway [ECR] - I,705765,,,Jharkhand,01/2018,03/2026,03/2026,686.0,686.0,578.93,59.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.385722
705785,13,2025-07,Lodhma - Piska - Link Line bypassing Hatia/Ranchi with Y connection,South Eastern Railway [SER] - I,705785,,,Jharkhand,03/2019,06/2026,,473.0,473.0,284.26,4.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.828066
705785,13,2025-08,Lodhma - Piska - Link Line bypassing Hatia/Ranchi with Y connection,South Eastern Railway [SER] - I,705785,,,Jharkhand,08/2021,06/2026,05/2027,473.0,473.0,284.34,4.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.660769
705785,13,2025-09,Lodhma - Piska - Link Line bypassing Hatia/Ranchi with Y connection,South Eastern Railway [SER] - I,705785,,,Jharkhand,08/2021,06/2026,05/2027,473.0,473.0,287.38,5.0,FlashReport_September_2025_page62_table1.csv,62,2026-08-28T21:13:53.908752
705785,13,2025-10,Lodhma - Piska - Link Line bypassing Hatia/Ranchi with Y connection,South Eastern Railway [SER] - I,705785,,,Jharkhand,08/2021,06/2026,05/2027,473.0,473.0,288.59,5.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.648267
705785,13,2025-11,Lodhma - Piska - Link Line bypassing Hatia/Ranchi with Y connection,South Eastern Railway [SER] - I,705785,,,Jharkhand,08/2021,06/2026,05/2027,473.0,473.0,288.72,5.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.385805
706837,12,2025-08,Pradhan Kuntha Jn Line Doubling Project,East Central Railway [ECR] - I,706837,,,Jharkhand,11/2022,11/2027,11/2027,349.22,349.22,90.64,60.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.660921
706837,12,2025-09,Pradhan Kuntha Jn Line Doubling Project,East Central Railway [ECR] - I,706837,,,Jharkhand,11/2022,11/2027,11/2027,349.22,349.22,100.96,62.0,FlashReport_September_2025_page63_table1.csv,63,2026-08-28T21:13:53.911048
706837,12,2025-10,Pradhan Kuntha Jn Line Doubling Project,East Central Railway [ECR] - I,706837,,,Jharkhand,11/2022,11/2027,11/2027,349.22,349.22,106.11,62.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.648462
706837,12,2025-11,Pradhan Kuntha Jn Line Doubling Project,East Central Railway [ECR] - I,706837,,,Jharkhand,11/2022,11/2027,11/2027,349.22,349.22,108.89,62.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.385906
400023,13,2025-07,Construction of New BG line between Hassan to Belur [27 Km],South Western Railway [SWR] - II,400023,,,Karnataka,12/2025,04/2028,,749.0,749.0,0.0,0.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.828213
400023,13,2025-08,Construction of New BG line between Hassan to Belur [27 Km],South Western Railway [SWR] - II,400023,,,Karnataka,03/2019,04/2028,04/2027,749.0,749.0,0.0,0.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.661076
400023,13,2025-10,Construction of New BG line between Hassan to Belur [27 Km],South Western Railway [SWR] - II,400023,Ministry of Railways,Railways,Karnataka,03/2019,04/2028,04/2027,749.0,,,,FlashReport_October_2025_page36_table1.csv,36,2026-08-28T21:13:53.499182
400023,13,2025-11,Construction of New BG line between Hassan to Belur [27 Km],South Western Railway [SWR] - II,400023,,,Karnataka,03/2019,04/2028,04/2027,749.0,749.0,0.0,0.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.386020
703585,12,2025-07,Yeshvanthpur - Channasandra Doubling Project [21.70 Km],Karnataka Rail Infrastructure Development Company Limited [K-RIDE],703585,,,Karnataka,10/2019,12/2024,,314.0,314.0,144.0,59.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.828355
703585,12,2025-08,Yeshvanthpur - Channasandra Doubling Project [21.70 Km],Karnataka Rail Infrastructure Development Company Limited [K-RIDE],703585,,,Karnataka,10/2019,03/2024,08/2025,314.1,683.57,151.11,52.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.661231
703585,12,2025-09,Yeshvanthpur - Channasandra Doubling Project [21.70 Km],Karnataka Rail Infrastructure Development Company Limited [K-RIDE],703585,,,Karnataka,04/2019,03/2024,03/2026,314.1,683.57,152.31,53.0,FlashReport_September_2025_page63_table1.csv,63,2026-08-28T21:13:53.911227
703585,12,2025-10,Yeshvanthpur - Channasandra Doubling Project [21.70 Km],Karnataka Rail Infrastructure Development Company Limited [K-RIDE],703585,,,Karnataka,04/2019,03/2024,03/2026,314.1,683.57,152.31,53.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.648865
703585,12,2025-11,Yeshvanthpur - Channasandra Doubling Project [21.70 Km],Karnataka Rail Infrastructure Development Company Limited [K-RIDE],703585,,,Karnataka,04/2019,03/2024,03/2026,314.1,683.57,152.31,53.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.386128
705434,12,2025-07,New Railway Line between Ginigera and Raichur [165.57 km],South Western Railway [SWR] - II,705434,,,Karnataka,05/2009,03/2019,,2565.0,3034.98,2063.57,66.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.828501
705434,12,2025-08,New Railway Line between Ginigera and Raichur [165.57 km],South Western Railway [SWR] - II,705434,,,Karnataka,03/2008,03/2019,03/2027,2565.0,3034.98,2073.98,66.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.661383
705434,12,2025-09,New Railway Line between Ginigera and Raichur [165.57 km],South Western Railway [SWR] - II,705434,,,Karnataka,03/2008,03/2019,03/2027,2565.0,3034.98,2096.35,66.0,FlashReport_September_2025_page63_table1.csv,63,2026-08-28T21:13:53.911384
705434,12,2025-10,New Railway Line between Ginigera and Raichur [165.57 km],South Western Railway [SWR] - II,705434,,,Karnataka,03/2008,03/2019,03/2027,2565.0,3034.98,2105.62,66.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.649045
705434,12,2025-11,New Railway Line between Ginigera and Raichur [165.57 km],South Western Railway [SWR] - II,705434,,,Karnataka,03/2008,03/2019,03/2027,2565.0,3034.98,2108.54,66.0,FlashReport_November_2025_page64_table1.csv,64,2026-08-28T21:13:53.388392
705490,13,2025-07,Gadag-Wadi New Railway Line [257 km],South Western Railway [SWR] - II,705490,,,Karnataka,08/2017,03/2027,,2842.0,6700.0,1721.14,30.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.828641
705490,13,2025-08,Gadag-Wadi New Railway Line [257 km],South Western Railway [SWR] - II,705490,,,Karnataka,04/2013,03/2027,12/2027,2842.0,6700.0,1735.22,30.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.661527
705490,13,2025-09,Gadag-Wadi New Railway Line [257 km],South Western Railway [SWR] - II,705490,,,Karnataka,04/2013,03/2027,12/2027,2842.0,6700.0,1383.77,30.0,FlashReport_September_2025_page63_table1.csv,63,2026-08-28T21:13:53.911533
705490,13,2025-10,Gadag-Wadi New Railway Line [257 km],South Western Railway [SWR] - II,705490,,,Karnataka,04/2013,03/2027,12/2027,2842.0,6700.0,1400.27,30.0,FlashReport_October_2025_page63_table1.csv,63,2026-08-28T21:13:53.649195
705490,13,2025-11,Gadag-Wadi New Railway Line [257 km],South Western Railway [SWR] - II,705490,,,Karnataka,04/2013,03/2027,12/2027,2842.0,6700.0,1419.19,30.0,FlashReport_November_2025_page64_table1.csv,64,2026-08-28T21:13:53.388559
705492,13,2025-07,Kadur - Chickamagalur - Sakleshpur [93km],South Western Railway [SWR] - II,705492,,,Karnataka,11/2016,06/2025,,825.0,825.0,770.18,83.0,FlashReport_July_2025_page56_table1.csv,56,2026-08-28T21:13:50.828785
705492,13,2025-08,Kadur - Chickamagalur - Sakleshpur [93km],South Western Railway [SWR] - II,705492,,,Karnataka,01/2014,06/2025,12/2025,825.0,825.0,788.13,83.0,FlashReport_August_2025_page57_table1.csv,57,2026-08-28T21:13:48.661669
