project_id,reporting_month,sector,state,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,future_3m_cost_revision,future_6m_cost_revision,future_3m_progress_stall,future_6m_progress_stall
602184,2025-10,,West Bengal,1381.84,1381.84,1382.42,47.0,1,1,1,1
602184,2025-11,,West Bengal,1381.84,2865.56,1393.94,51.0,0,0,1,1
602184,2025-12,,West Bengal,1381.84,2865.56,1431.94,52.0,0,0,1,1
602184,2026-01,,West Bengal,1381.84,2865.56,1432.07,52.0,0,0,1,1
602184,2026-02,,West Bengal,1381.84,2865.56,1512.95,53.0,0,0,1,1
602184,2026-03,,West Bengal,1381.84,2865.56,1550.11,54.71,0,0,1,1
602184,2026-04,,West Bengal,1381.84,2865.56,1568.56,55.06,0,0,1,1
602184,2026-05,,West Bengal,1381.84,2865.56,1587.33,56.16,0,0,1,1
602184,2026-06,,West Bengal,1381.84,2865.56,1617.53,57.1,0,0,1,1
602538,2025-07,,West Bengal,1037.0,1106.0,1085.39,91.0,0,0,1,1
602538,2025-08,,West Bengal,1037.0,1106.0,1092.27,92.0,0,0,1,1
602538,2025-09,,West Bengal,1037.0,1106.0,1098.16,92.0,0,0,1,1
602538,2025-10,,West Bengal,1037.0,1037.0,929.99,67.0,0,0,0,0
602538,2025-11,,West Bengal,1037.0,1106.0,1111.01,93.0,0,0,1,1
602538,2025-12,,West Bengal,1037.0,1106.0,1115.65,93.0,0,0,1,1
602538,2026-01,,West Bengal,1037.0,1106.0,1123.79,94.0,0,0,1,1
602538,2026-02,,West Bengal,1037.0,1106.0,1127.75,95.0,0,0,1,1
602538,2026-03,,West Bengal,1037.0,1106.0,1129.14,96.0,0,0,1,1
602538,2026-04,,West Bengal,1037.0,1106.0,1133.78,96.0,0,0,1,1
602538,2026-05,,West Bengal,1037.0,1106.0,1133.78,97.0,0,0,1,1
602538,2026-06,,West Bengal,1037.0,1106.0,1138.42,97.0,0,0,1,1
611967,2025-07,,Andhra Pradesh,1248.69,1248.69,820.26,78.0,0,0,0,0
611967,2025-08,,Andhra Pradesh,1248.69,1248.69,860.97,82.0,0,0,0,0
611967,2025-09,,Andhra Pradesh,1248.69,1248.69,924.03,84.0,0,0,1,1
611967,2025-10,,Andhra Pradesh,1248.69,1248.69,998.95,87.0,0,0,1,1
611967,2025-11,,Andhra Pradesh,1248.69,1248.69,1023.92,90.0,0,0,1,1
611967,2025-12,,Andhra Pradesh,1248.69,1248.69,1077.61,91.0,0,0,1,1
611967,2026-01,,Andhra Pradesh,1248.69,1248.69,1102.46,93.0,0,0,1,1
611967,2026-02,,Andhra Pradesh,1248.69,1248.69,1173.76,96.0,0,0,1,1
611967,2026-03,,Andhra Pradesh,1248.69,1248.69,1198.74,97.52,0,0,1,1
611967,2026-04,,Andhra Pradesh,823.0,823.0,798.31,98.34,0,0,1,1
617183,2025-07,,Andhra Pradesh,2886.0,2886.0,28.86,0.0,0,0,1,1
617183,2025-08,,Andhra Pradesh,2886.0,2886.0,117.86,0.0,0,0,1,0
617183,2025-09,,Andhra Pradesh,2886.0,2886.0,129.86,0.0,0,0,1,0
617183,2025-10,,Andhra Pradesh,2886.0,2886.0,131.31,1.0,0,0,0,0
617183,2025-11,,Andhra Pradesh,2886.0,2886.0,141.7,7.0,0,0,0,0
617183,2025-12,,Andhra Pradesh,2886.0,2886.0,155.84,4.0,0,0,0,0
617183,2026-01,,Andhra Pradesh,2886.0,2886.0,197.4,12.0,0,0,0,0
617183,2026-02,,Andhra Pradesh,2886.0,2886.0,432.9,17.0,0,0,0,0
617183,2026-03,,Andhra Pradesh,2886.0,2886.0,519.48,20.2,0,0,0,0
617183,2026-04,,Andhra Pradesh,2886.0,2886.0,721.48,26.19,0,0,0,0
617183,2026-05,,Andhra Pradesh,2886.0,2886.0,721.5,29.34,0,0,0,0
617183,2026-06,,Andhra Pradesh,2886.0,2886.0,739.68,41.68,0,0,1,1
612139,2025-07,,Gujarat,3751.82,3751.82,1500.72,21.0,0,0,1,0
612139,2025-08,,Gujarat,3751.82,3751.82,1575.72,22.0,0,0,0,0
612139,2025-09,,Gujarat,3751.82,3751.82,1688.32,25.0,0,0,0,0
612139,2025-10,,Gujarat,3751.82,3751.82,1688.32,28.0,0,1,0,0
612139,2025-11,,Gujarat,3751.82,3751.82,2025.98,32.0,0,1,0,0
612139,2025-12,,Gujarat,3751.82,3751.82,2101.02,38.0,0,1,0,0
612139,2026-01,,Gujarat,3751.82,3751.82,2138.53,42.0,1,1,0,0
612139,2026-02,,Gujarat,3751.82,3751.82,2176.05,50.0,1,1,0,0
612139,2026-03,,Gujarat,3751.82,3751.82,2194.81,55.23,1,1,0,0
612139,2026-04,,Gujarat,4231.0,4231.0,2538.6,62.0,0,0,0,0
612139,2026-05,,Gujarat,4231.0,4231.0,2538.6,65.91,0,0,0,0
612139,2026-06,,Gujarat,4231.0,4231.0,3175.78,70.87,0,0,1,1
612855,2025-07,,Gujarat,679.0,679.0,81.48,18.0,0,0,0,0
612855,2025-08,,Gujarat,679.0,679.0,97.23,19.0,0,0,0,0
612855,2025-09,,Gujarat,679.0,679.0,101.85,24.0,0,0,1,0
612855,2025-10,,Gujarat,679.0,679.0,135.8,27.0,0,0,0,0
612855,2025-11,,Gujarat,679.0,679.0,142.59,30.0,0,0,0,0
612855,2025-12,,Gujarat,679.0,679.0,176.54,31.0,0,0,0,0
612855,2026-01,,Gujarat,679.0,679.0,239.34,36.0,0,0,0,0
612855,2026-02,,Gujarat,679.0,679.0,244.44,38.0,0,0,0,0
612855,2026-03,,Gujarat,679.0,679.0,291.97,48.0,0,0,0,0
612855,2026-04,,Gujarat,697.0,697.0,369.41,56.0,0,0,0,0
612855,2026-05,,Gujarat,697.0,697.0,383.35,63.0,0,0,0,0
612855,2026-06,,Gujarat,697.0,697.0,573.07,82.0,0,0,1,1
615342,2025-07,,Gujarat,329.0,329.0,9.97,1.0,0,0,1,1
615342,2025-08,,Gujarat,329.0,329.0,10.07,1.0,0,0,1,1
615342,2025-09,,Gujarat,329.0,329.0,10.17,2.0,0,0,1,1
615342,2025-10,,Gujarat,329.0,329.0,13.17,3.0,0,0,1,1
615342,2025-11,,Gujarat,329.0,329.0,13.17,3.0,0,0,1,1
615342,2025-12,,Gujarat,329.0,329.0,14.67,5.0,0,0,1,1
615342,2026-01,,Gujarat,329.0,329.0,14.8,6.0,0,0,1,0
615342,2026-02,,Gujarat,329.0,329.0,18.1,6.0,0,0,0,0
615342,2026-03,,Gujarat,329.0,329.0,23.03,8.1,0,0,0,0
615342,2026-04,,Gujarat,329.0,329.0,36.19,13.5,0,0,0,0
615342,2026-05,,Gujarat,329.0,329.0,42.77,16.5,0,0,0,0
615342,2026-06,,Gujarat,329.0,329.0,51.98,18.0,0,0,0,0
615343,2025-07,,Gujarat,501.0,501.0,5.01,1.0,0,0,1,1
615343,2025-08,,Gujarat,501.0,501.0,6.01,1.0,0,0,1,1
615343,2025-09,,Gujarat,501.0,501.0,6.11,1.0,0,0,1,1
615343,2025-10,,Gujarat,501.0,501.0,8.11,2.0,0,0,1,1
615343,2025-11,,Gujarat,501.0,501.0,8.11,2.0,0,0,1,1
615343,2025-12,,Gujarat,501.0,501.0,8.11,2.0,0,0,1,1
615343,2026-01,,Gujarat,501.0,501.0,8.11,3.0,0,0,1,1
615343,2026-02,,Gujarat,501.0,501.0,15.03,4.0,0,0,1,1
615343,2026-03,,Gujarat,501.0,501.0,20.04,5.0,0,0,1,1
615343,2026-04,,Gujarat,501.0,501.0,25.05,6.0,0,0,1,1
615343,2026-05,,Gujarat,501.0,501.0,25.05,7.33,0,0,1,1
615343,2026-06,,Gujarat,501.0,501.0,25.05,8.67,0,0,1,1
615345,2025-07,,Gujarat,4766.0,4766.0,513.29,5.0,0,0,1,1
615345,2025-08,,Gujarat,4766.0,4766.0,564.77,7.0,0,0,1,1
615345,2025-09,,Gujarat,4766.0,4766.0,667.24,8.0,0,0,1,0
615345,2025-10,,Gujarat,4766.0,4766.0,714.9,9.0,0,0,1,0
615345,2025-11,,Gujarat,4766.0,4766.0,762.56,10.0,0,0,0,0
615345,2025-12,,Gujarat,4766.0,4766.0,1048.56,12.0,0,0,0,0
615345,2026-01,,Gujarat,4766.0,4766.0,1121.91,13.0,0,0,0,0
615345,2026-02,,Gujarat,4766.0,4766.0,1143.84,19.0,0,0,0,0
615345,2026-03,,Gujarat,4766.0,4766.0,1167.67,22.08,0,0,0,0
615345,2026-04,,Gujarat,4766.0,4766.0,1239.16,27.59,0,0,0,0
615345,2026-05,,Gujarat,4766.0,4766.0,1334.48,31.48,0,0,0,0
615345,2026-06,,Gujarat,4766.0,4766.0,2111.34,36.57,0,0,1,1
617069,2025-07,,Gujarat,466.0,466.0,6.99,0.0,0,0,1,1
617069,2025-08,,Gujarat,466.0,466.0,13.99,1.0,0,0,1,1
617069,2025-09,,Gujarat,466.0,466.0,23.3,1.0,0,0,1,0
617069,2025-10,,Gujarat,466.0,466.0,24.3,2.0,0,0,1,0
617069,2025-11,,Gujarat,466.0,466.0,23.99,1.0,0,0,0,0
617069,2025-12,,Gujarat,466.0,466.0,23.99,1.0,0,0,0,0
617069,2026-01,,Gujarat,466.0,466.0,27.96,2.0,0,0,0,0
617069,2026-02,,Gujarat,466.0,466.0,41.94,10.0,0,0,0,0
617069,2026-03,,Gujarat,466.0,466.0,69.9,18.0,0,0,0,0
617069,2026-04,,Gujarat,466.0,466.0,93.2,22.5,0,0,0,0
617069,2026-05,,Gujarat,466.0,466.0,111.84,30.0,0,0,0,0
617069,2026-06,,Gujarat,466.0,466.0,143.48,37.0,0,0,1,1
617182,2025-07,,Gujarat,172.0,172.0,1.72,0.0,0,0,0,0
617182,2025-08,,Gujarat,172.0,172.0,7.27,3.0,0,0,0,0
617182,2025-09,,Gujarat,172.0,172.0,7.37,3.0,0,0,0,0
617182,2025-10,,Gujarat,172.0,172.0,17.27,15.0,0,0,1,0
617182,2025-11,,Gujarat,172.0,172.0,17.27,18.0,0,0,0,0
617182,2025-12,,Gujarat,172.0,172.0,20.64,19.0,0,0,0,0
617182,2026-01,,Gujarat,172.0,172.0,25.8,21.0,0,0,0,0
617182,2026-02,,Gujarat,172.0,172.0,39.56,27.0,0,0,0,0
617182,2026-03,,Gujarat,172.0,172.0,48.16,30.0,0,0,0,0
617182,2026-04,,Gujarat,172.0,172.0,58.48,36.0,0,0,1,1
617182,2026-05,,Gujarat,172.0,172.0,58.48,37.2,0,0,1,1
617182,2026-06,,Gujarat,172.0,172.0,58.48,39.0,0,0,1,1
617391,2025-09,Transmission & Distribution,Gujarat,488.29,,,,0,0,,
617391,2025-10,,Gujarat,488.29,488.29,0.12,0.0,0,0,1,1
617391,2025-11,,Gujarat,488.29,488.29,0.22,0.0,0,0,1,1
617391,2025-12,,Gujarat,488.29,488.29,0.98,0.0,0,0,1,1
617391,2026-01,,Gujarat,488.29,488.29,2.44,0.0,0,0,1,1
617391,2026-02,,Gujarat,488.29,488.29,4.88,1.0,0,0,1,1
617391,2026-03,,Gujarat,488.29,488.29,4.88,1.0,0,0,1,1
617391,2026-04,,Gujarat,488.29,488.29,5.86,1.5,0,0,1,1
617391,2026-05,,Gujarat,488.29,488.29,5.86,2.7,0,0,1,1
617391,2026-06,,Gujarat,488.29,488.29,9.76,4.5,0,0,1,1
617405,2025-09,Transmission & Distribution,Gujarat,4000.0,,,,0,0,,
617405,2025-10,,Gujarat,4000.0,4000.0,0.0,0.0,0,0,0,0
617405,2025-11,,Gujarat,4000.0,4000.0,0.0,0.0,0,0,0,0
617405,2025-12,,Gujarat,4000.0,4000.0,268.0,16.0,0,0,1,1
617405,2026-01,,Gujarat,4000.0,4000.0,268.0,16.0,0,0,1,1
617405,2026-02,,Gujarat,4000.0,4000.0,268.0,16.0,0,0,1,1
617405,2026-03,,Gujarat,4000.0,4000.0,540.0,17.0,0,0,1,1
617405,2026-04,,Gujarat,4000.0,4000.0,537.0,18.0,0,0,1,1
617405,2026-05,,Gujarat,4000.0,4000.0,553.0,19.0,0,0,1,1
617405,2026-06,,Gujarat,4000.0,4000.0,553.0,19.0,0,0,0,0
617801,2025-10,Transmission & Distribution,Gujarat,581.74,,,,0,0,,
617801,2025-11,,Gujarat,581.74,581.74,0.2,0.0,0,0,1,1
617801,2025-12,,Gujarat,581.74,581.74,1.16,0.0,0,0,1,1
617801,2026-01,,Gujarat,581.74,581.74,2.91,0.0,0,0,1,1
617801,2026-02,,Gujarat,581.74,581.74,5.81,1.0,0,0,1,1
617801,2026-03,,Gujarat,581.74,581.74,6.98,1.2,0,0,1,1
617801,2026-04,,Gujarat,581.74,581.74,7.08,1.5,0,0,1,1
617801,2026-05,,Gujarat,581.74,581.74,11.63,2.0,0,0,1,1
617801,2026-06,,Gujarat,581.74,581.74,17.45,6.0,0,0,1,1
619026,2026-01,Transmission & Distribution,Gujarat,19000.0,,,,0,0,,
619026,2026-02,,Gujarat,19000.0,19000.0,0.0,0.0,0,0,1,1
619026,2026-03,,Gujarat,19000.0,19000.0,0.0,0.0,0,0,1,1
619026,2026-04,,Gujarat,19000.0,19000.0,20.0,1.0,0,0,1,1
619026,2026-05,,Gujarat,19000.0,19000.0,20.0,1.0,0,0,1,1
619026,2026-06,,Gujarat,19000.0,19000.0,20.0,1.0,0,0,1,1
619029,2026-01,Transmission & Distribution,Gujarat,319.42,,,,0,0,,
619029,2026-02,,Gujarat,319.42,319.42,19.16,9.0,0,0,0,0
619029,2026-03,,Gujarat,319.42,319.42,46.31,15.0,0,0,0,0
619029,2026-04,,Gujarat,319.42,319.42,51.1,18.0,0,0,0,0
619029,2026-05,,Gujarat,319.42,319.42,51.1,21.0,0,0,0,0
619029,2026-06,,Gujarat,319.42,319.42,63.88,31.0,0,0,0,0
619049,2026-01,Transmission & Distribution,Gujarat,4500.0,,,,0,0,,
619049,2026-02,,Gujarat,4500.0,4500.0,1876.33,55.0,0,0,1,0
619049,2026-03,,Gujarat,4500.0,4500.0,2352.01,58.0,0,0,1,0
619049,2026-04,,Gujarat,4500.0,4500.0,2263.7,58.0,0,0,0,0
619049,2026-05,,Gujarat,4500.0,4500.0,2263.7,60.0,0,0,0,0
619049,2026-06,,Gujarat,4500.0,4500.0,2332.7,60.0,0,0,0,0
617179,2025-07,,Jammu and Kashmir,218.6,218.6,0.0,0.0,0,0,1,1
617179,2025-08,,Jammu and Kashmir,218.6,218.6,1.01,0.0,0,0,1,1
617179,2025-09,,Jammu and Kashmir,218.6,218.6,1.01,0.0,0,0,1,1
617179,2025-10,,Jammu and Kashmir,218.6,218.6,2.11,0.0,0,0,1,1
617179,2025-11,,Jammu and Kashmir,218.6,218.6,2.61,0.0,0,0,1,1
617179,2025-12,,Jammu and Kashmir,218.6,218.6,2.71,0.0,0,0,1,1
617179,2026-01,,Jammu and Kashmir,218.6,218.6,2.71,1.0,0,0,1,1
617179,2026-02,,Jammu and Kashmir,218.6,218.6,3.28,1.0,0,0,1,1
617179,2026-03,,Jammu and Kashmir,218.6,218.6,3.28,1.5,0,0,1,1
617179,2026-04,,Jammu and Kashmir,218.6,218.6,3.72,1.7,0,0,1,1
617179,2026-05,,Jammu and Kashmir,218.6,218.6,3.72,1.7,0,0,1,1
617179,2026-06,,Jammu and Kashmir,218.6,218.6,3.72,1.7,0,0,1,1
617326,2025-09,Transmission & Distribution,Jharkhand,1842.25,,,,0,0,,
617326,2025-10,,Jharkhand,1842.25,1842.25,1648.05,95.0,0,0,1,1
617326,2025-11,,Jharkhand,1842.25,1842.25,1648.05,95.0,0,0,1,1
617326,2025-12,,Jharkhand,1842.25,1842.25,1648.05,95.0,0,0,1,1
617326,2026-01,,Jharkhand,1842.25,1842.25,1648.05,95.0,0,0,1,1
617326,2026-02,,Jharkhand,1842.25,1842.25,1648.05,95.0,0,0,1,1
617326,2026-03,,Jharkhand,1842.25,1842.25,1648.05,95.4,0,0,1,1
617326,2026-04,,Jharkhand,1842.25,1842.25,1648.05,96.0,0,0,1,1
617326,2026-05,,Jharkhand,1842.25,1842.25,1648.05,96.2,0,0,1,1
617326,2026-06,,Jharkhand,1842.25,1842.25,1648.05,96.3,0,0,1,1
612140,2025-07,,Karnataka,2889.39,2889.39,1154.31,37.0,0,0,0,0
612140,2025-08,,Karnataka,2889.39,2889.39,1332.21,46.0,0,0,0,0
612140,2025-09,,Karnataka,2889.39,2889.39,1462.89,50.0,0,0,0,0
612140,2025-10,,Karnataka,2889.39,2889.39,1533.89,54.0,0,1,0,0
612140,2025-11,,Karnataka,2889.39,2889.39,1733.63,61.0,0,1,0,0
612140,2025-12,,Karnataka,2889.39,2889.39,1841.69,68.0,0,1,0,0
612140,2026-01,,Karnataka,2889.39,2889.39,2033.26,72.0,1,1,0,0
612140,2026-02,,Karnataka,2889.39,2889.39,2080.36,76.0,1,1,0,0
612140,2026-03,,Karnataka,2889.39,2889.39,2224.83,80.41,1,1,0,0
612140,2026-04,,Karnataka,4445.0,4445.0,3733.8,86.0,0,0,0,0
612140,2026-05,,Karnataka,4445.0,4445.0,3733.8,88.17,0,0,0,0
612140,2026-06,,Karnataka,4445.0,4445.0,3958.72,92.35,0,0,1,1
616672,2025-07,,Karnataka,1354.0,1354.0,16.65,0.0,0,0,1,1
616672,2025-08,,Karnataka,1354.0,1354.0,17.73,0.0,0,0,1,1
616672,2025-09,,Karnataka,1354.0,1354.0,18.14,0.0,0,0,1,0
616672,2025-10,,Karnataka,1354.0,1354.0,40.62,1.0,0,0,1,0
616672,2025-11,,Karnataka,1354.0,1354.0,44.0,1.0,0,0,0,0
616672,2025-12,,Karnataka,1354.0,1354.0,49.15,6.0,0,0,0,0
616672,2026-01,,Karnataka,1354.0,1354.0,89.77,8.0,0,0,0,0
616672,2026-02,,Karnataka,1354.0,1354.0,148.94,13.0,0,0,0,0
616672,2026-03,,Karnataka,1354.0,1354.0,203.1,17.22,0,0,0,0
616672,2026-04,,Karnataka,1354.0,1354.0,270.8,22.5,0,0,0,0
616672,2026-05,,Karnataka,1354.0,1354.0,284.34,27.65,0,0,0,0
616672,2026-06,,Karnataka,1354.0,1354.0,284.34,34.6,0,0,1,1
617068,2025-07,,Karnataka,288.0,288.0,5.76,0.0,0,0,1,1
617068,2025-08,,Karnataka,288.0,288.0,6.79,0.0,0,0,1,1
617068,2025-09,,Karnataka,288.0,288.0,6.89,0.0,0,0,1,1
617068,2025-10,,Karnataka,288.0,288.0,6.91,1.0,0,0,1,1
617068,2025-11,,Karnataka,288.0,288.0,7.41,1.0,0,0,1,1
617068,2025-12,,Karnataka,288.0,288.0,7.41,3.0,0,0,1,0
617068,2026-01,,Karnataka,288.0,288.0,8.0,4.0,0,0,1,0
617068,2026-02,,Karnataka,288.0,288.0,11.52,4.0,0,0,1,0
617068,2026-03,,Karnataka,288.0,288.0,14.4,6.0,0,0,0,0
617068,2026-04,,Karnataka,288.0,288.0,20.16,7.2,0,0,0,0
617068,2026-05,,Karnataka,288.0,288.0,20.16,7.2,0,0,0,0
617068,2026-06,,Karnataka,288.0,288.0,20.16,18.0,0,0,1,1
617184,2025-07,,Karnataka,3453.0,3453.0,20.7,0.0,0,0,1,1
617184,2025-08,,Karnataka,3453.0,3453.0,33.14,0.0,0,0,1,1
617184,2025-09,,Karnataka,3453.0,3453.0,47.99,0.0,0,0,1,1
617184,2025-10,,Karnataka,3453.0,3453.0,52.48,1.0,0,0,1,1
617184,2025-11,,Karnataka,3453.0,3453.0,62.15,1.0,0,0,0,0
617184,2025-12,,Karnataka,3453.0,3453.0,69.06,3.0,0,0,0,0
617184,2026-01,,Karnataka,3453.0,3453.0,75.96,6.0,0,0,1,0
617184,2026-02,,Karnataka,3453.0,3453.0,276.24,9.0,0,0,0,0
617184,2026-03,,Karnataka,3453.0,3453.0,345.3,11.53,0,0,0,0
617184,2026-04,,Karnataka,3453.0,3453.0,414.36,13.41,0,0,0,0
617184,2026-05,,Karnataka,3453.0,3453.0,483.42,17.99,0,0,1,1
617184,2026-06,,Karnataka,3453.0,3453.0,483.42,21.31,0,0,1,1
617803,2025-10,Transmission & Distribution,Karnataka,379.0,,,,0,0,,
617803,2025-11,,Karnataka,379.0,379.0,6.97,0.0,0,0,1,1
617803,2025-12,,Karnataka,379.0,379.0,7.58,0.0,0,0,1,1
617803,2026-01,,Karnataka,379.0,379.0,14.81,1.0,0,0,1,1
617803,2026-02,,Karnataka,379.0,379.0,15.16,2.0,0,0,1,1
617803,2026-03,,Karnataka,379.0,379.0,15.91,2.2,0,0,1,1
617803,2026-04,,Karnataka,379.0,379.0,17.06,2.5,0,0,1,1
617803,2026-05,,Karnataka,379.0,379.0,17.06,2.5,0,0,1,1
617803,2026-06,,Karnataka,379.0,379.0,17.06,2.5,0,0,1,1
619028,2026-01,Transmission & Distribution,Kerala,173.14,,,,0,0,,
619028,2026-02,,Kerala,173.14,173.14,1.73,1.0,0,0,1,1
619028,2026-03,,Kerala,173.14,173.14,1.73,1.0,0,0,1,1
619028,2026-04,,Kerala,173.14,173.14,2.08,1.5,0,0,1,1
619028,2026-05,,Kerala,173.14,173.14,2.08,1.5,0,0,1,1
619028,2026-06,,Kerala,173.14,173.14,2.08,1.5,0,0,1,1
615344,2025-07,,Madhya Pradesh,3674.0,3674.0,408.18,13.0,0,0,1,1
615344,2025-08,,Madhya Pradesh,3674.0,3674.0,495.18,14.0,0,0,1,0
615344,2025-09,,Madhya Pradesh,3674.0,3674.0,551.1,14.0,0,0,0,0
615344,2025-10,,Madhya Pradesh,3674.0,3674.0,624.58,17.0,0,0,0,0
615344,2025-11,,Madhya Pradesh,3674.0,3674.0,808.28,18.0,0,0,0,0
615344,2025-12,,Madhya Pradesh,3674.0,3674.0,1099.98,24.0,0,0,0,0
615344,2026-01,,Madhya Pradesh,3674.0,3674.0,1253.56,26.0,0,0,0,0
615344,2026-02,,Madhya Pradesh,3674.0,3674.0,1285.9,31.0,0,0,0,0
615344,2026-03,,Madhya Pradesh,3674.0,3674.0,1304.27,35.17,0,0,0,0
615344,2026-04,,Madhya Pradesh,3674.0,3674.0,1396.12,39.24,0,0,0,0
615344,2026-05,,Madhya Pradesh,3674.0,3674.0,1469.6,43.16,0,0,1,1
615344,2026-06,,Madhya Pradesh,3674.0,3674.0,1637.5,45.5,0,0,1,1
615346,2025-07,,Madhya Pradesh,2708.0,2708.0,649.92,26.0,0,0,0,0
615346,2025-08,,Madhya Pradesh,2708.0,2708.0,812.4,35.0,0,0,0,0
615346,2025-09,,Madhya Pradesh,2708.0,2708.0,920.72,37.0,0,0,0,0
615346,2025-10,,Madhya Pradesh,2708.0,2708.0,1029.04,41.0,0,0,1,0
615346,2025-11,,Madhya Pradesh,2708.0,2708.0,1056.12,44.0,0,0,0,0
615346,2025-12,,Madhya Pradesh,2708.0,2708.0,1110.22,47.0,0,0,0,0
615346,2026-01,,Madhya Pradesh,2708.0,2708.0,1137.36,48.0,0,0,0,0
615346,2026-02,,Madhya Pradesh,2708.0,2708.0,1272.76,52.0,0,0,0,0
615346,2026-03,,Madhya Pradesh,2708.0,2708.0,1462.32,55.0,0,0,0,0
615346,2026-04,,Madhya Pradesh,2708.0,2708.0,1489.4,57.8,0,0,0,0
615346,2026-05,,Madhya Pradesh,2708.0,2708.0,1543.56,68.12,0,0,1,1
615346,2026-06,,Madhya Pradesh,2708.0,2708.0,1570.64,70.96,0,0,1,1
617272,2025-07,,Haryana,370.0,370.0,1.0,1.0,0,0,1,1
617272,2025-08,,Haryana,370.0,370.0,3.7,1.0,0,0,1,0
617272,2025-09,,Haryana,370.0,370.0,5.55,1.0,0,0,1,0
617272,2025-10,,Haryana,370.0,370.0,18.55,6.0,0,0,1,0
617272,2025-11,,Haryana,370.0,370.0,22.2,6.0,0,0,0,0
617272,2025-12,,Haryana,370.0,370.0,22.2,6.0,0,0,0,0
617272,2026-01,,Haryana,370.0,370.0,24.05,6.0,0,0,0,0
617272,2026-02,,Haryana,370.0,370.0,77.7,24.0,0,0,0,0
617272,2026-03,,,370.0,370.0,101.75,24.39,0,0,0,0
617272,2026-04,,Madhya Pradesh,370.0,370.0,114.7,35.03,0,0,0,0
617272,2026-05,,Madhya Pradesh,370.0,370.0,114.7,45.55,0,0,0,0
617272,2026-06,,Madhya Pradesh,370.0,370.0,129.5,52.14,0,0,1,1
617279,2025-07,,Madhya Pradesh,558.0,558.0,5.58,0.0,0,0,1,1
617279,2025-08,,Madhya Pradesh,558.0,558.0,16.74,0.0,0,0,1,1
617279,2025-09,,Madhya Pradesh,558.0,558.0,27.9,0.0,0,0,1,1
617279,2025-10,,Madhya Pradesh,558.0,558.0,33.48,1.0,0,0,1,1
617279,2025-11,,Madhya Pradesh,558.0,558.0,33.48,1.0,0,0,1,1
617279,2025-12,,Madhya Pradesh,558.0,558.0,33.48,2.0,0,0,1,1
617279,2026-01,,Madhya Pradesh,558.0,558.0,38.66,2.0,0,0,1,0
617279,2026-02,,Madhya Pradesh,558.0,558.0,39.06,4.0,0,0,0,0
617279,2026-03,,Madhya Pradesh,558.0,558.0,41.85,5.67,0,0,0,0
617279,2026-04,,Madhya Pradesh,558.0,558.0,50.22,9.75,0,0,0,0
617279,2026-05,,Madhya Pradesh,558.0,558.0,50.22,13.32,0,0,1,1
617279,2026-06,,Madhya Pradesh,558.0,558.0,180.9,15.11,0,0,1,1
617802,2025-10,,Madhya Pradesh,319.0,,,,0,0,,
617802,2025-11,,Madhya Pradesh,319.0,319.0,0.1,0.0,0,0,1,1
617802,2025-12,,Madhya Pradesh,319.0,319.0,1.1,0.0,0,0,1,1
617802,2026-01,,Madhya Pradesh,319.0,319.0,7.36,1.0,0,0,1,1
617802,2026-02,,Madhya Pradesh,319.0,319.0,9.57,2.0,0,0,1,1
617802,2026-03,,Madhya Pradesh,319.0,319.0,10.21,2.2,0,0,1,1
617802,2026-04,,Madhya Pradesh,319.0,319.0,12.76,2.5,0,0,1,1
617802,2026-05,,Madhya Pradesh,319.0,319.0,12.76,2.5,0,0,1,1
617802,2026-06,,Madhya Pradesh,319.0,319.0,16.3,2.5,0,0,1,1
619024,2026-01,Transmission & Distribution,Madhya Pradesh,3125.32,,,,0,0,,
619024,2026-02,,Madhya Pradesh,3125.32,3125.32,50.79,12.0,0,0,1,0
619024,2026-03,,Madhya Pradesh,3125.32,3125.32,260.79,16.0,0,0,1,0
619024,2026-04,,Madhya Pradesh,3125.32,3125.32,286.79,17.0,0,0,0,0
619024,2026-05,,Madhya Pradesh,3125.32,3125.32,317.79,18.0,0,0,0,0
619024,2026-06,,Madhya Pradesh,3125.32,3125.32,317.79,18.0,0,0,0,0
611966,2025-07,,Maharashtra,224.41,224.41,22.44,9.0,0,0,0,0
611966,2025-08,,Maharashtra,224.41,224.41,24.64,10.0,0,0,0,0
611966,2025-09,,Maharashtra,224.41,224.41,25.8,12.0,0,0,0,0
611966,2025-10,,Maharashtra,224.41,224.41,33.66,18.0,0,0,0,0
611966,2025-11,,Maharashtra,224.41,224.41,89.66,44.0,0,0,0,0
611966,2025-12,,Maharashtra,224.41,224.41,109.96,49.0,0,0,0,0
611966,2026-01,,Maharashtra,224.41,224.41,121.18,63.0,0,0,0,0
611966,2026-02,,Maharashtra,224.41,224.41,161.57,74.0,0,0,0,0
611966,2026-03,,Maharashtra,224.41,224.41,197.47,90.8,0,0,0,0
611966,2026-04,,Maharashtra,224.41,224.41,206.45,94.8,0,0,1,1
611966,2026-05,,Maharashtra,224.41,224.41,215.43,99.6,0,0,1,1
619027,2026-01,Transmission & Distribution,Maharashtra,2000.0,,,,0,0,,
619027,2026-02,,Maharashtra,2000.0,2000.0,0.0,5.0,0,0,1,1
619027,2026-03,,Maharashtra,2000.0,2000.0,1.0,5.0,0,0,1,1
619027,2026-04,,Maharashtra,2000.0,2000.0,36.0,5.0,0,0,1,1
